,Mu_WT,WT_param_value,Relative_param_change,Absolute_param_change,Upper_Mu,Lower_Mu,Mu_change,Absolute_Sensitivity,Scaled_Sensitivity
Tguo_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpucH_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etdk1_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapG_enzyme_forward_efficiency,0.32049357891082764,287716.1989,0.01,2877.161989,0.32049390292473845,0.32049319685270916,7.060720292884071e-07,1.2270286344458012e-10,0.00011015384952296668
EhisS_enzyme_forward_efficiency,0.32049357891082764,19756.8191,0.01,197.568191,0.32049398392821615,0.32049312044108547,8.634871306867353e-07,2.185288852208844e-09,0.0001347120796649388
EdapH_enzyme_backward_efficiency,0.32049357891082764,8980.2774,0.01,89.80277400000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrG_enzyme_backward_efficiency,0.32049357891082764,32728.856,0.01,327.28856,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efni_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endk1_enzyme_backward_efficiency,0.32049357891082764,929.5094,0.01,9.295094,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TiolF_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EmtnW_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.3204946319560378,0.3204925091480959,2.1228079418733614e-06,2.0744463735664076e-07,0.00033117792080071594
EpyrC_enzyme_backward_efficiency,0.32049357891082764,14099.4271,0.01,140.994271,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edck1_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemZ_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EasnS_enzyme_backward_efficiency,0.32049357891082764,13490.7249,0.01,134.907249,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnasBC_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EproS_enzyme_backward_efficiency,0.32049357891082764,21092.466,0.01,210.92466000000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnasF_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EasnS_enzyme_forward_efficiency,0.32049357891082764,13490.7249,0.01,134.907249,0.3204948749664709,0.3204922799132248,2.595053246068346e-06,9.617916254701577e-09,0.00040485261122663233
EpanC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esul2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcitG_enzyme_forward_efficiency,0.32049357891082764,161908.4817,0.01,1619.0848170000002,0.3205007882203432,0.3204861669833292,1.4621237014011967e-05,4.5152782795850175e-09,0.002281049914276145
EbesA_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetC_enzyme_backward_efficiency,0.32049357891082764,21126.7249,0.01,211.26724900000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdfrA2_enzyme_forward_efficiency,0.32049357891082764,15267.5172,0.01,152.675172,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsidX_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eutp_enzyme_backward_efficiency,0.32049357891082764,38733.3586,0.01,387.333586,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.9123832655752879e-10,1.1920928955078125e-05
Ecdp_enzyme_forward_efficiency,0.32049357891082764,26354.8087,0.01,263.548087,0.32049438894560467,0.320492738382967,1.6505626376783766e-06,3.1314259505104595e-09,0.0002575032303747995
ElysA_enzyme_backward_efficiency,0.32049357891082764,34811.8348,0.01,348.11834799999997,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribC1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EywlF_enzyme_backward_efficiency,0.32049357891082764,718426.762,0.01,7184.26762,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd2_enzyme_backward_efficiency,0.32049357891082764,19250.2027,0.01,192.50202700000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eqcr_enzyme_backward_efficiency,0.32049357891082764,2838989.867,0.01,28389.898670000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TcitH_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EdagK_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmalA_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroE_enzyme_forward_efficiency,0.32049357891082764,11834.6922,0.01,118.34692199999999,0.32049641403254725,0.3204906752691272,5.738763420026771e-06,2.4245511936621263e-08,0.0008953008418342592
TmntH_enzyme_backward_efficiency,0.32049357891082764,1980.2429,0.01,19.802429,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edg0_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ttrp_enzyme_backward_efficiency,0.32049357891082764,121604.9073,0.01,1216.0490730000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurB_enzyme_forward_efficiency,0.32049357891082764,5115.4175,0.01,51.154174999999995,0.3204947129595155,0.3204923563248485,2.3566346669667837e-06,2.303462686053273e-08,0.00036765707989776616
EgapA_enzyme_backward_efficiency,0.32049357891082764,103393.2792,0.01,1033.932792,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etdk2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EugtP3_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvBH1_enzyme_forward_efficiency,0.32049357891082764,72171.653,0.01,721.71653,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,1.0344418301462822e-09,0.00023294500023282735
Endk4_enzyme_backward_efficiency,0.32049357891082764,933.4676,0.01,9.334676,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ekbl_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tnh3b_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eodh_enzyme_backward_efficiency,0.32049357891082764,75045.0606,0.01,750.450606,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrB_enzyme_forward_efficiency,0.32049357891082764,78563.034,0.01,785.63034,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,2.489986744222165e-10,6.10373892390224e-05
TiolF_enzyme_backward_efficiency,0.32049357891082764,444675.4807,0.01,4446.754807,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TaraPQ_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Efba_enzyme_forward_efficiency,0.32049357891082764,62022.4449,0.01,620.224449,0.32050427136988446,0.32048265204863924,2.1619321245225365e-05,1.7428627072088675e-08,0.003372816597246181
EispF_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.9123832655752879e-10,1.1920928955078125e-05
Tgln2_enzyme_backward_efficiency,0.32049357891082764,214037.7872,0.01,2140.377872,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecmk2_enzyme_forward_efficiency,0.32049357891082764,7437.9977,0.01,74.379977,0.32049422693864926,0.3204928912062144,1.3357324348817201e-06,8.979112986830583e-09,0.00020838677009085523
EmanA_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrS_enzyme_forward_efficiency,0.32049357891082764,27850.2369,0.01,278.502369,0.3204948749664709,0.3204922035016011,2.6714648697634402e-06,4.796125934863126e-09,0.00041677354018171045
EykkE_enzyme_forward_efficiency,0.32049357891082764,1883264.863,0.01,18832.64863,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribC2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurH_enzyme_forward_efficiency,0.32049357891082764,6281.7397,0.01,62.817397,0.32049868212992294,0.3204883065087927,1.0375621130265245e-05,8.258557044528003e-08,0.0016186940726747134
EalaS_enzyme_backward_efficiency,0.32049357891082764,40475.9809,0.01,404.759809,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgpsA1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.3204955229942925,0.32049304402946177,2.47896483074328e-06,6.204201179103463e-09,0.00038674173117100315
Tno3_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tval_enzyme_backward_efficiency,0.32049357891082764,424478.873,0.01,4244.78873,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eplp_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmtlA_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EdfrA_enzyme_forward_efficiency,0.32049357891082764,129365.1951,0.01,1293.651951,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ee14_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdagK_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TcimH2_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Emdh_enzyme_forward_efficiency,0.32049357891082764,11135.0857,0.01,111.350857,0.3205624318668754,0.32042335662865185,0.0001390752382235405,6.244910994422813e-07,0.021697039718576706
EispD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispG_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnN2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049414593517156,0.3204929676178381,1.1783173334833918e-06,1.1514730424448744e-07,0.00018382853994888308
EmtlD_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN1_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpssA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EproI_enzyme_forward_efficiency,0.32049357891082764,947188.9647,0.01,9471.889647,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
ErocG_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisD2_enzyme_forward_efficiency,0.32049357891082764,103914.3199,0.01,1039.143199,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,7.574273764665626e-11,2.4558230141972138e-05
Efni_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroH_enzyme_forward_efficiency,0.32049357891082764,41315.311,0.01,413.15311,0.32049382192126075,0.32049334967595655,4.722453041949848e-07,5.715136746701298e-10,7.36746904259164e-05
Tpyr_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglmM_enzyme_backward_efficiency,0.32049357891082764,12744.5575,0.01,127.445575,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurM_enzyme_forward_efficiency,0.32049357891082764,38365.2405,0.01,383.652405,0.32049398392821615,0.32049319685270916,7.870755069916413e-07,1.0257664186826111e-09,0.00012279115070986069
Exxx_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EputC_enzyme_backward_efficiency,0.32049357891082764,12485.9819,0.01,124.85981900000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eo15_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.9123832655752879e-10,1.1920928955078125e-05
EribE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurQ_enzyme_backward_efficiency,0.32049357891082764,20171.206,0.01,201.71205999999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EacpA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tlys_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Esda_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgltX_enzyme_forward_efficiency,0.32049357891082764,24382.3496,0.01,243.823496,0.3204958470082033,0.3204912101504931,4.636857710238473e-06,9.508635931949875e-09,0.0007233932308404542
Eudk2_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmntH_efficiency,0.32049357891082764,1697.739111796982,0.01,16.97739111796982,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnW_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tthr_enzyme_backward_efficiency,0.32049357891082764,286708.6404,0.01,2867.0864039999997,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpX_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EguaA_enzyme_backward_efficiency,0.32049357891082764,4045.339,0.01,40.45339,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tval_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EhemZ_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tmet2_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EhepTS1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tdado_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EglmM_enzyme_forward_efficiency,0.32049357891082764,12744.5575,0.01,127.445575,0.3204950369734263,0.32049205067835373,2.9862950725600967e-06,1.171596217663931e-08,0.0004658900004656547
EgmuE_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhprT1_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tnia_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiF_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epta_enzyme_forward_efficiency,0.32049357891082764,191420.5047,0.01,1914.205047,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EasnB_enzyme_forward_efficiency,0.32049357891082764,39538.7534,0.01,395.387534,0.32049422693864926,0.3204928912062144,1.3357324348817201e-06,1.6891433340962641e-09,0.00020838677009085523
TpbuX_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Epdh_enzyme_backward_efficiency,0.32049357891082764,107348.389,0.01,1073.48389,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisC2_enzyme_forward_efficiency,0.32049357891082764,13746.1166,0.01,137.461166,0.3204946319560378,0.3204925091480959,2.1228079418733614e-06,7.72148237806073e-09,0.00033117792080071594
ElysS_enzyme_backward_efficiency,0.32049357891082764,11643.0028,0.01,116.43002800000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrAB_enzyme_backward_efficiency,0.32049357891082764,29337.9621,0.01,293.379621,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdeoD1_enzyme_backward_efficiency,0.32049357891082764,1196.9907,0.01,11.969907000000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epyk_enzyme_backward_efficiency,0.32049357891082764,94172.2834,0.01,941.722834,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tform_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Tsul_efficiency,0.32049357891082764,2433976.223422496,0.01,24339.762234224963,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,1.1270794731071649e-11,8.559561938099453e-05
EcysK_enzyme_backward_efficiency,0.32049357891082764,9455.135,0.01,94.55135,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalsS_enzyme_forward_efficiency,0.32049357891082764,10060.6566,0.01,100.606566,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etmk_enzyme_forward_efficiency,0.32049357891082764,253157.5537,0.01,2531.575537,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esuc_enzyme_forward_efficiency,0.32049357891082764,43901.349,0.01,439.01349000000005,0.3205300304757941,0.3204563664500881,7.36640257059662e-05,8.389722341557909e-08,0.011492277935225352
EpurLQ_enzyme_forward_efficiency,0.32049357891082764,8683.8154,0.01,86.838154,0.3204983581160121,0.32048868856691115,9.669549100976838e-06,5.567569470083874e-08,0.0015085402231517467
EargB_enzyme_forward_efficiency,0.32049357891082764,105014.099,0.01,1050.14099,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,1.1133111045090348e-10,3.647915909705026e-05
EargC_enzyme_forward_efficiency,0.32049357891082764,35668.223,0.01,356.68223,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,1.4311089062175365e-09,0.00015927030980691093
EcysC_enzyme_forward_efficiency,0.32049357891082764,25718.4755,0.01,257.184755,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,1.0666591180532432e-09,8.559561938099453e-05
EtyrS_enzyme_forward_efficiency,0.32049357891082764,9003.7927,0.01,90.037927,0.3204950369734263,0.32049205067835373,2.9862950725600967e-06,1.6583539693001243e-08,0.0004658900004656547
EmetA_enzyme_forward_efficiency,0.32049357891082764,155346.8704,0.01,1553.4687040000001,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,1.2592523604896213e-10,6.10373892390224e-05
Tade_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EiolD_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edrm2_enzyme_backward_efficiency,0.32049357891082764,1466.623,0.01,14.66623,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tp2_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpanB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Expt_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribC2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tphe_enzyme_backward_efficiency,0.32049357891082764,175176.7368,0.01,1751.7673680000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tthy_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EphoA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eadk2_enzyme_forward_efficiency,0.32049357891082764,566.6217,0.01,5.6662170000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tmet2_enzyme_backward_efficiency,0.32049357891082764,83978.8747,0.01,839.7887470000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EptsH_enzyme_backward_efficiency,0.32049357891082764,1202886.5174,0.01,12028.865174,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eacc_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EspeA_enzyme_forward_efficiency,0.32049357891082764,3799.4705,0.01,37.994705,0.3204945509525601,0.3204925091480959,2.041804464170127e-06,2.6869592278320452e-08,0.00031854061961382186
EsirB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolK_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpatA_enzyme_backward_efficiency,0.32049357891082764,139481.9825,0.01,1394.8198250000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpucG_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsumT_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsufS_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EiolC_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eodh_enzyme_forward_efficiency,0.32049357891082764,75045.0606,0.01,750.450606,0.32055133439043004,0.3204346655489587,0.0001166688414713235,7.773252532447386e-08,0.018201431970620664
Tthr_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
TaraE_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EmurC_enzyme_forward_efficiency,0.32049357891082764,9185.6228,0.01,91.85622799999999,0.3204944699490824,0.3204925855597196,1.884389362771799e-06,1.0257275983354113e-08,0.00029398238947184977
EpucG_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglyA_enzyme_forward_efficiency,0.32049357891082764,8505.741,0.01,85.05741,0.3204998971820885,0.32048708392281355,1.2813259274935263e-05,7.532124052998593e-08,0.0019989884537593735
Tgln2_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Etpi_enzyme_forward_efficiency,0.32049357891082764,215201.4153,0.01,2152.014153,0.32049609001863644,0.320490980915622,5.109103014433458e-06,1.1870514437163783e-09,0.0007970679212663705
EytiB_enzyme_backward_efficiency,0.32049357891082764,227033.4946,0.01,2270.334946,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,2.2483515788799024e-10,0.00015927030980691093
Eprs_enzyme_forward_efficiency,0.32049357891082764,47237.7946,0.01,472.377946,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,1.580458559638227e-09,0.00023294500023282735
EspeE_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ebkd2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EleuA_enzyme_forward_efficiency,0.32049357891082764,25462.3061,0.01,254.62306100000004,0.3204953609873371,0.32049174503185895,3.6159554781534098e-06,7.100604839075062e-09,0.0005641229210335433
EispF_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eupp_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Trbs_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Edef_enzyme_forward_efficiency,0.32049357891082764,56129.7894,0.01,561.297894,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
